listing_id,title,property_type,listing_type,construction_status,price,advertised_price,bedrooms,bathrooms,parking_spaces,land_size,description,features,status,date_sold,classic_project,agency_id,agent_id,address_id
114569527,"Two Units, Two Incomes, 2 Parking Areas, One Mortgage",other,sold,established,"$285,500",,6,2,4,,"Unit 1— This is the upstairs unit and contains three <br/>bedrooms. The main bedroom features sliding glass door to allow access directly out to the verandah that takes in lovely mountain, valley and township views. Shared bathroom/laundry facilities work together well in this unit.<br/>The living/kitchen and dining area is spacious and features reverse cycle air conditioning, lovely views and access out to the <br/>verandah.<br/><br/>Unit 2—The downstairs unit also comprises three bedrooms. A neat bathroom and separate laundry space is also <br/>incorporated into the downstairs unit and the kitchen/dining and lounge area are warm and inviting.<br/><br/>Externally this property boasts 6x6m(approx) colour bond garage as well as double carport. The property has been beautifully landscaped and there is a delightful paved courtyard to the front for <br/>entertaining and just relaxing whilst taking in the mountain views on offer. <br/><br/>The current owners occupied the upstairs unit whilst <br/>renting the downstairs unit. Currently both units are rented out as Holiday Accommodation. <br/><br/>This property offers an excellent opportunity for a number of uses. Neat and well maintained with nothing to spend, in a central <br/>location and returning an income, well priced on the current <br/>market, nothing more need be said really!!<br/><br/>Make an appointment with Kim or Jess today for your inspection!<br/><br/><br/> <br/>","['Carport: 2', 'Garage: 2', 'Outdoor Entertaining Area', 'Secure Parking', 'Living Areas: 2', 'Pay TV Access', 'Split-system Air Conditioning', 'Toilets: 2']",sold,2015-11-04,False,ALAMOU,[''],165-Kiewa-Valley-Highway-Tawonga-South-Vic-3698
119318911,large Block with Stunning Views of Mt Bogong,house,sold,established,"$220,000",,1,1,1,1500 m2,"This quaint 1 bedroom cottage sits upon a stunning block in Tawonga South, which is approx. 1500m in size and is lined with mature shady trees and securely fenced.<br/><br/>The cottage consists of one bedroom which has built in robes, the lounge is light and airy with a Reverse Cycle Air conditioner, the kitchen has cupboards galore and the old style oven adds to the character of this home.<br/><br/>A sun room across the front of the home taking in the magnificent views of Bogong, and a closed in verandah at the rear, add extra rooms.<br/><br/>The block in itself is STUNNING. As mentioned earlier approx. 1500m and tree lined. There is a large garden shed at the rear of the property and a single car garage sits beside the house.<br/><br/>This house is a perfect entry mark into the property market or perhaps as a holiday home with a view to renovate at a later stage. Imagine waking up and taking in the views of Mt Bogong and the surrounding valleys.<br/><br/>Make your appointment with Kim or Lisa today to inspect this property before it is snapped up.<br/>","['Fully Fenced', 'Garage: 1', 'Shed', 'Built-in Wardrobes', 'Living Areas: 1', 'Reverse-cycle Air Conditioning', 'Toilets: 2']",sold,2015-11-04,False,ALAMOU,['454416'],21-Kiewa-Valley-Highway-Tawonga-South-Vic-3698
2819836,"Mount Beauty Heights Estate Lot 10 Fiddleback Drive, Tawonga South",residential land,sold,established,"$140,000",100k_200k,0,0,0,3296 m2,"This large block of residential land offers you amazing valley, mountain and township views from its position in this great residential estate, Mount Beauty Heights Estate.<br/><br/>This great block of land also offers you a private retreat at the bottom of the land with native trees, a meandering creek and a delightful aspect.<br/><br/>Services available, but not connected, to this stunning block are:-<br/>Town Water <br/>Sewerage <br/>Underground Power <br/>Telstra <br/>Street Lighting - In Place <br/>Sealed Road Curb and Channel - In Place <br/>Vehicle Crossing- In Place <br/><br/>.",[],sold,2015-09-25,False,ALAMOU,['454416'],"Lot-10,-Fiddleback-Drive-Tawonga-South-Vic-3698"
2821672,Elevated Building Site with Stunning Mountain and Vallay Vistas Mount Beauty Heights,residential land,sold,established,"$125,000",,0,0,0,2034 m2,This unique residential building allotment is situated on the Mount Beauty Heights Estate and is everything you could ask for when you are looking to purchase in a township close to National Parks and the Snowfields of Falls Creek.<br/><br/>With an elevated building site that offers you stunning mountain and valley views this block of land also features a private sanctuary that forms the bottom portion of the land that is shaded by native trees and further enhanced by a delightful creek meandering through the property.<br/><br/>The estate itself is the best in the area of course!<br/>,[],sold,2015-09-25,False,ALAMOU,['454416'],"Lot-11,-Fiddleback-Drive-Tawonga-South-Vic-3698"
2716873,One of the few undeveloped blocks remaining on the First Estate,residential land,sold,established,"$85,000",,0,0,0,560 m2,"A good quality 'clean' block, that is ready for further developement. All services are available.<br/><br/>560sqm approx. <br/>Beautiful Mountain views,<br/>located in a quiet court.",[],sold,2015-09-25,False,ALAMOU,['454416'],24-Young-Crescent-Tawonga-South-Vic-3698
119173407,Great Value Home,house,sold,established,"$132,500",,1,2,1,550 m2,Looking for your first home or a cute and cosy holiday escape?<br/>This great value home could be just what you are looking for!<br/><br/>Positioned on a block of approx. 550m2 this log home features one bedroom as well as an area partitioned off as a second <br/>bedroom. <br/>The kitchen is well appointed with plenty of cupboards and bench space as well as electric cooking.<br/>The bathroom is newly renovated and is modern and well appointed.<br/>Large windows across the rear of the home let in plenty of light to the living space and the wood heater will keep you snug during the cold winter months.<br/>A single garage with extra space for all of your storage needs and further enhanced by the addition of a second bathroom adds <br/>further to the value in this property.<br/>,"['Deck', 'Garage: 1', 'Living Areas: 1', 'Toilets: 2']",sold,2015-07-22,False,ALAMOU,['454416'],14-Wonnangatta-Avenue-Tawonga-South-Vic-3698
118970475,Neat and Tidy Home with Great Views,house,sold,established,"$205,000",,3,1,2,,"This three bedroom log cabin in Tawonga South offers views of Mt Bogong and a quiet street location.<br/>Fully lined internally, the home has three bedrooms with robes.<br/><br/>A spacious, open living area that also incorporates a study alcove and offers plenty of space is also included.<br/><br/>The kitchen offers electric cooking and a huge walk in pantry for storage.<br/><br/>A covered verandah runs down the side of the house and there is a steel ramp for easy access.<br/>A modern, single car garage with carport allows for all of your storage needs.<br/><br/>This is a neat and tidy home that would be perfect for that holiday getaway of first home. <br/><br/><br/><br/>Great location<br/>Lovely Mountain Views<br/>Neat and Tidy Property <br/>Tawonga South Location<br/>Low Maintenance Gardens<br/>","['Carport: 1', 'Deck', 'Garage: 1', 'Living Areas: 1', 'Reverse-cycle Air Conditioning', 'Toilets: 1']",sold,2015-05-12,False,ALAMOU,['454416'],6--Baker-Street-Tawonga-South-Vic-3698
116238419,Cottage Charm,house,sold,established,"$128,500",,2,1,0,645 m2,This adorable two bedroom cottage is well positioned to take in great views from the rear deck and has a great aspect. <br/><br/>Wake up in morning to views of Mt Bogong through your window and <br/>enjoys views of grazing cattle and distant mountains from the shady deck.<br/><br/>Internally the cottage is made up of two bedrooms. The lounge has an open fire place and there is a dining room adjoining the kitchen. The kitchen features timber flooring and a delightful pot belly heater. Lots of window space across the back allows for plenty of light.<br/><br/>This cute cottage offers plenty of charm and scope for further enhancement.<br/><br/>A keen vendor will consider offers.<br/>,"['Deck', 'Floorboards', 'Gas Heating', 'Living Areas: 1', 'Open Fireplace', 'Toilets: 1']",sold,2015-04-27,False,ALAMOU,['454416'],152-Kiewa-Valley-Highway-Tawonga-South-Vic-3698
115472919,Great first home or Holiday,house,sold,established,"$192,500",,3,1,2,,"7 Myrtle St. Neat as a pin! Perhaps a lovely holiday home? That is what this 3 bedroom home has been for a number of years. It is now ready for a new family. This home would also suit a retired couple or a young family. It seems in excellent order throughout. Located in a quiet street with views of Mt Bogong and on a good sized block the home also has a pot belly heater and air conditioning. $198,000","['Balcony', 'Open Spaces: 2', 'Air Conditioning', 'Broadband Internet Available', 'Living Areas: 1', 'Toilets: 1']",sold,2015-04-21,False,,"['469586', '469596']",7-Myrtle-Street-Tawonga-South-Vic-3698
115478391,RARE OPPORTUNITY TO PURCHASE PROPERTY WITH CREEK FRONTAGE,house,sold,established,"$365,000",,4,2,2,4874 m2,This fantastic property offers 4874m2 of land that runs down to Simmonds Creek. This is a great opportunity to purchase a property with creek frontage. The block is planted with mature trees and there is a delightful garden area leading down to the creek. <br/><br/>The home on the property comprises four bedrooms and one and half bathrooms.<br/>Each of the bedrooms has robes.<br/>The kitchen features electric cooking is neat and looks out over the gardens at the rear.<br/>The living area is open space with cathedral ceiling and wood heating for cosy winter warmth.<br/><br/>This property is a must see for those wishing for space and the added bonus of creek frontage.<br/><br/>Make an appointment today,"['Carport: 2', 'Deck', 'Living Areas: 1', 'Toilets: 2']",sold,2014-12-30,False,ALAMOU,['454416'],30-Glenbourn-Drive-Tawonga-South-Vic-3698
107029429,"Solid, Well Cared for Home in Great Location",house,sold,established,"$270,000",,3,2,2,509 m2,"This lovely home is situated on a great corner block and offers mountain views and delightful gardens, featuring mature trees and shrubs that will enchant the gardener in you. <br/>Internally, the home features timber lined cathedral ceilings in the living area that showcase a charming open space, highlighted by an abundance of light coming through the large windows, with a cosy wood heater and air conditioning to compliment the room.<br/>A combination of tiles and carpeting throughout the home ensure ease of use.<br/>The kitchen is well designed, and comes complete with new stove, modern bench tops, and plenty of storage. Nestled into the pitch of the roof is a great attic space that is excellent for extra storage.<br/>Each of the three bedrooms is a double and have built in robes. The main bedroom also incorporates a generous ensuite bathroom.<br/>There is plenty of external storage and undercover parking for two vehicles.<br/><br/>Constructed mainly of brick veneer with slab flooring, this well cared for home is low maintenance and easy living.<br/> A must see....","['Carport: 2', 'Living Areas: 1', 'Reverse-cycle Air Conditioning']",sold,2014-12-30,False,ALAMOU,['454416'],5-Wonnangatta-Avenue-Tawonga-South-Vic-3698
